"UniProt_Entry","UniProt_Entry.Name","UniProt_Gene.Names..primary.","UniProt_Protein.names","DVL3.specific","DVL3.wt_ctrl_logFC","DVL3.wt_ctrl_AveExpr","DVL3.wt_ctrl_adj.P.Val","DVL3.wt_ctrl_group","DVL3.STA_ctrl_logFC","DVL3.STA_ctrl_AveExpr","DVL3.STA_ctrl_adj.P.Val","DVL3.STA_ctrl_group","DVL3.STA_DVL3.wt_logFC","DVL3.STA_DVL3.wt_AveExpr","DVL3.STA_DVL3.wt_adj.P.Val","DVL3.STA_DVL3.wt_group"
"Q9NVE4","CCD87_HUMAN","CCDC87","Coiled-coil domain-containing protein 87","no",1.00436374783073,16.6818562625154,0.346522810140535,"NS",0.669088514913255,16.6818562625154,0.540832288142186,"NS",-0.335275232917471,16.6818562625154,0.849130452141976,"NS"
"Q9NVE5","UBP40_HUMAN","USP40","Ubiquitin carboxyl-terminal hydrolase 40 (EC 3.4.19.12) (Deubiquitinating enzyme 40) (Ubiquitin thioesterase 40) (Ubiquitin-specific-processing protease 40)","no",-1.7626014007873,17.698995161855,0.00889718347018741,"Down",0.0100092148433646,17.698995161855,0.989356533967001,"NS",1.77261061563066,17.698995161855,0.0208617715781639,"Up"
"Q9NVE7","PANK4_HUMAN","PANK4","4'-phosphopantetheine phosphatase (EC 3.1.3.-) (Inactive pantothenic acid kinase 4) (hPanK4)","no",0.0443807075423166,18.8717811761385,0.637198977263468,"NS",0.233070717030973,18.8717811761385,0.0172016011798342,"NS",0.188690009488656,18.8717811761385,0.0884879686390104,"NS"
"Q9NVG8","TBC13_HUMAN","TBC1D13","TBC1 domain family member 13","no",-2.69603780496247,17.338197634194,7.38103057277339e-09,"Down",-2.16957784571495,17.338197634194,1.51785045532634e-07,"Down",0.526459959247521,17.338197634194,0.0890352407552963,"NS"
"Q9NVH0","EXD2_HUMAN","EXD2","Exonuclease 3'-5' domain-containing protein 2 (EC 3.1.11.1) (3'-5' exoribonuclease EXD2) (EC 3.1.13.-) (Exonuclease 3'-5' domain-like-containing protein 2)","no",-1.29485413658491,18.0588420043434,9.22489861421047e-07,"Down",-0.548862387351285,18.0588420043434,0.00516465889766581,"NS",0.745991749233628,18.0588420043434,0.00139843032899419,"NS"
"Q9NVH1","DJC11_HUMAN","DNAJC11","DnaJ homolog subfamily C member 11","no",0.406227361104385,19.4769936322436,0.11790211108703,"NS",0.896069454409027,19.4769936322436,0.00208910644296192,"NS",0.489842093304642,19.4769936322436,0.115551029819614,"NS"
"Q9NVH2","INT7_HUMAN","INTS7","Integrator complex subunit 7 (Int7)","yes",1.63459904164165,18.5771094070292,9.93446894838318e-08,"Up",1.32149815132045,18.5771094070292,1.69714795225727e-06,"Up",-0.313100890321202,18.5771094070292,0.175903788448415,"NS"
"Q9NVH6","TMLH_HUMAN","TMLHE","Trimethyllysine dioxygenase, mitochondrial (EC 1.14.11.8) (Epsilon-trimethyllysine 2-oxoglutarate dioxygenase) (Epsilon-trimethyllysine hydroxylase) (TML hydroxylase) (TML-alpha-ketoglutarate dioxygenase) (TML dioxygenase) (TMLD)","yes",2.84002075731758,17.8309535055453,0.000808364872547444,"Up",2.33952279563188,17.8309535055453,0.00410638685951901,"Up",-0.500497961685696,17.8309535055453,0.628227877310943,"NS"
"Q9NVI1","FANCI_HUMAN","FANCI","Fanconi anemia group I protein (Protein FACI)","no",-1.24315032258368,19.0411778016227,4.51998462224414e-10,"Down",-1.00299943792245,19.0411778016227,9.88722834632303e-09,"Down",0.240150884661233,19.0411778016227,0.039757083510863,"NS"
"Q9NVI7","ATD3A_HUMAN","ATAD3A","ATPase family AAA domain-containing protein 3A (EC 3.6.1.-)","no",0.312349844939604,19.0622494555726,0.016643267366788,"NS",0.171317482113302,19.0622494555726,0.175096684024118,"NS",-0.141032362826301,19.0622494555726,0.377863244709578,"NS"
"Q9NVJ2","ARL8B_HUMAN","ARL8B","ADP-ribosylation factor-like protein 8B (EC 3.6.5.2) (ADP-ribosylation factor-like protein 10C) (Novel small G protein indispensable for equal chromosome segregation 1)","no",0.659629182049905,21.8692780187517,0.00843721272444366,"NS",0.700807455592223,21.8692780187517,0.0061571439845977,"NS",0.0411782735423181,21.8692780187517,0.930499394907678,"NS"
"Q9NVK5","FGOP2_HUMAN","FGFR1OP2","FGFR1 oncogene partner 2","yes",2.0671829189953,18.7244897861545,1.62995370803007e-10,"Up",1.58153248981888,18.7244897861545,7.76043528666328e-09,"Up",-0.48565042917642,18.7244897861545,0.00908540682757576,"NS"
"Q9NVM4","ANM7_HUMAN","PRMT7","Protein arginine N-methyltransferase 7 (EC 2.1.1.321) (Histone-arginine N-methyltransferase PRMT7) ([Myelin basic protein]-arginine N-methyltransferase PRMT7)","no",-1.12269057110099,18.4709022692356,1.04732592605458e-07,"Down",-0.293046178792729,18.4709022692356,0.0319567309145198,"NS",0.829644392308257,18.4709022692356,2.85031656833013e-05,"NS"
"Q9NVM6","DJC17_HUMAN","DNAJC17","DnaJ homolog subfamily C member 17","no",-5.80933454081915,15.3178228367462,1.31808855087525e-12,"Down",-5.17404696100209,15.3178228367462,8.03971775563894e-12,"Down",0.63528757981706,15.3178228367462,0.080466465231132,"NS"
"Q9NVM9","INT13_HUMAN","INTS13","Integrator complex subunit 13 (Cell cycle regulator Mat89Bb homolog) (Germ cell tumor 1) (Protein asunder homolog) (Sarcoma antigen NY-SAR-95)","no",-4.27876031340554,17.8100708653957,2.89940858920641e-18,"Down",-4.08262411575144,17.8100708653957,5.56281191584898e-18,"Down",0.196136197654102,17.8100708653957,0.0653454867466854,"NS"
"Q9NVN3","RIC8B_HUMAN","RIC8B","Chaperone Ric-8B (Brain synembryn) (hSyn) (Synembryn-B)","yes",-0.175238200816892,17.7723553649535,0.700238492522851,"NS",1.30660733293514,17.7723553649535,0.0065110322388121,"Up",1.48184553375203,17.7723553649535,0.00694456556287341,"Up"
"Q9NVN8","GNL3L_HUMAN","GNL3L","Guanine nucleotide-binding protein-like 3-like protein","no",-1.20665848859438,19.7223385455285,4.63442180923479e-08,"Down",-0.883647088176907,19.7223385455285,2.76284791720794e-06,"NS",0.323011400417471,19.7223385455285,0.0420248735017104,"NS"
"Q9NVP1","DDX18_HUMAN","DDX18","ATP-dependent RNA helicase DDX18 (EC 3.6.4.13) (DEAD box protein 18) (Myc-regulated DEAD box protein) (MrDb)","no",-3.01396635359126,19.293578627283,2.16043506129539e-11,"Down",-3.2080347885132,19.293578627283,9.66023318588085e-12,"Down",-0.194068434921945,19.293578627283,0.437389538868488,"NS"
"Q9NVP2","ASF1B_HUMAN","ASF1B","Histone chaperone ASF1B (Anti-silencing function protein 1 homolog B) (hAsf1) (hAsf1b) (CCG1-interacting factor A-II) (CIA-II) (hCIA-II)","no",-3.00579259122826,19.9987140182258,7.71984854047309e-09,"Down",-3.09619246518373,19.9987140182258,5.7828952290134e-09,"Down",-0.0903998739554623,19.9987140182258,0.849536818012659,"NS"
"Q9NVP4","DZAN1_HUMAN","DZANK1","Double zinc ribbon and ankyrin repeat-containing protein 1","yes",3.84107207080097,17.673473009127,3.08313345443245e-11,"Up",3.54015659310482,17.673473009127,1.08329170135445e-10,"Up",-0.300915477696144,17.673473009127,0.339532270934776,"NS"
"Q9NVQ4","FAIM1_HUMAN","FAIM","Fas apoptotic inhibitory molecule 1","no",-1.4669707598754,16.2970254894625,0.0974982796651568,"NS",0.370904190734418,16.2970254894625,0.684361860355509,"NS",1.83787495060982,16.2970254894625,0.0811339713924532,"NS"
"Q9NVR0","KLH11_HUMAN","KLHL11","Kelch-like protein 11","yes",-0.124064742650599,16.9746347005997,0.778876507577736,"NS",1.38628461885676,16.9746347005997,0.00333437153348755,"Up",1.51034936150736,16.9746347005997,0.00474143925342793,"Up"
"Q9NVR2","INT10_HUMAN","INTS10","Integrator complex subunit 10 (Int10)","no",-5.50168807398895,15.2687656392479,3.06327111362444e-16,"Down",-5.13371904912493,15.2687656392479,8.57321009449447e-16,"Down",0.367969024864022,15.2687656392479,0.055237485450738,"NS"
"Q9NVR5","KTU_HUMAN","DNAAF2","Protein kintoun (Dynein assembly factor 2, axonemal)","no",-0.199579703303009,18.2053818924525,0.10573522580863,"NS",-0.624110082522229,18.2053818924525,6.03049517705553e-05,"NS",-0.42453037921922,18.2053818924525,0.00559895658231759,"NS"
"Q9NVR7","TBCC1_HUMAN","TBCCD1","TBCC domain-containing protein 1","yes",6.7110878724043,16.6109199454929,5.85822933714587e-09,"Up",3.73437116786144,16.6109199454929,1.14089571524173e-05,"Up",-2.97671670454285,16.6109199454929,0.000495905832667386,"Down"
"Q9NVS9","PNPO_HUMAN","PNPO","Pyridoxine-5'-phosphate oxidase (EC 1.4.3.5) (Pyridoxamine-phosphate oxidase)","no",1.88299915506077,16.1400147233239,0.152986408045228,"NS",0.00464381808520997,16.1400147233239,0.998868572904968,"NS",-1.87835533697556,16.1400147233239,0.249588357787062,"NS"
"Q9NVT9","ARMC1_HUMAN","ARMC1","Armadillo repeat-containing protein 1","no",-1.90848858671006,16.3462417942407,0.0838023591867946,"NS",1.60581769772528,16.3462417942407,0.147038680513504,"NS",3.51430628443534,16.3462417942407,0.00923362342849404,"Up"
"Q9NVU0","RPC5_HUMAN","POLR3E","DNA-directed RNA polymerase III subunit RPC5 (RNA polymerase III subunit C5) (DNA-directed RNA polymerase III 80 kDa polypeptide)","yes",0.785579862992289,18.8942083643155,1.5576213447849e-06,"NS",1.05697856869531,18.8942083643155,3.9067322630159e-08,"Up",0.271398705703021,18.8942083643155,0.0459048702068379,"NS"
"Q9NVU7","SDA1_HUMAN","SDAD1","Protein SDA1 homolog (Nucleolar protein 130) (SDA1 domain-containing protein 1) (hSDA)","no",-5.11405204612974,14.4580537412639,2.76856069371904e-17,"Down",-5.09648854379909,14.4580537412639,3.04149154624193e-17,"Down",0.0175635023306455,14.4580537412639,0.948300437434351,"NS"
"Q9NVV0","TM38B_HUMAN","TMEM38B","Trimeric intracellular cation channel type B (TRIC-B) (TRICB) (Transmembrane protein 38B)","yes",0.767333063968493,17.5464680080328,0.138242708904039,"NS",0.486453916462132,17.5464680080328,0.354820821730716,"NS",-0.280879147506361,17.5464680080328,0.712757840891251,"NS"
"Q9NVV4","PAPD1_HUMAN","MTPAP","Poly(A) RNA polymerase, mitochondrial (PAP) (EC 2.7.7.19) (PAP-associated domain-containing protein 1) (Polynucleotide adenylyltransferase) (Terminal uridylyltransferase 1) (TUTase 1) (mtPAP)","yes",2.41603317892505,18.0313238976579,0.000613051582763244,"Up",1.75108193363167,18.0313238976579,0.00791798041875695,"Up",-0.664951245293373,18.0313238976579,0.398300404334599,"NS"
"Q9NVV5","AIG1_HUMAN","AIG1","Androgen-induced gene 1 protein (AIG-1) (Fatty acid esters of hydroxy fatty acids hydrolase AIG1) (FAHFA hydrolase AIG1) (EC 3.1.-.-)","no",-0.0131196906094502,14.5788169662007,0.989574503114305,"NS",0.305675964656061,14.5788169662007,0.734946112282899,"NS",0.318795655265511,14.5788169662007,0.819305049693135,"NS"
"Q9NVX0","HAUS2_HUMAN","HAUS2","HAUS augmin-like complex subunit 2 (Centrosomal protein of 27 kDa) (Cep27)","yes",0.937387736504487,17.9725127832204,7.63154968787557e-05,"NS",1.05233642068916,17.9725127832204,2.48194948336463e-05,"Up",0.114948684184668,17.9725127832204,0.674175375852332,"NS"
"Q9NVX2","NLE1_HUMAN","NLE1","Notchless protein homolog 1","no",0.69396589190951,18.1397314749086,0.000764212182842877,"NS",0.990327685874483,18.1397314749086,2.51703828266933e-05,"NS",0.296361793964973,18.1397314749086,0.174880777643878,"NS"
"Q9NVX7","KBTB4_HUMAN","KBTBD4","Kelch repeat and BTB domain-containing protein 4 (BTB and kelch domain-containing protein 4)","no",-3.31900814645043,15.9827309153574,1.26424153380359e-06,"Down",-2.29010531687622,15.9827309153574,9.70220765267761e-05,"Down",1.02890282957421,15.9827309153574,0.0681426588184676,"NS"
"Q9NVZ3","NECP2_HUMAN","NECAP2","Adaptin ear-binding coat-associated protein 2 (NECAP endocytosis-associated protein 2) (NECAP-2)","no",-0.116022070320614,20.9254619234231,0.318849385647867,"NS",-0.232178478787979,20.9254619234231,0.0534536545450784,"NS",-0.116156408467365,20.9254619234231,0.450174532822351,"NS"
"Q9NW07","ZN358_HUMAN","ZNF358","Zinc finger protein 358","no",-3.55461456920548,13.8096121803168,3.14306251455677e-08,"Down",-3.55461456920548,13.8096121803168,3.57711354624602e-08,"Down",0,13.8096121803168,1,"NS"
"Q9NW08","RPC2_HUMAN","POLR3B","DNA-directed RNA polymerase III subunit RPC2 (RNA polymerase III subunit C2) (EC 2.7.7.6) (C128) (DNA-directed RNA polymerase III 127.6 kDa polypeptide) (DNA-directed RNA polymerase III subunit B)","yes",0.955017705721069,17.7990346538827,0.0014345733097538,"NS",0.875591856068915,17.7990346538827,0.00310591746956133,"NS",-0.0794258496521536,17.7990346538827,0.858528453746757,"NS"
"Q9NW13","RBM28_HUMAN","RBM28","RNA-binding protein 28 (RNA-binding motif protein 28)","yes",0.714657068638523,19.8438013372445,0.0104734574501659,"NS",0.421127666588418,19.8438013372445,0.115760673472045,"NS",-0.293529402050105,19.8438013372445,0.386065558207292,"NS"
"Q9NW64","RBM22_HUMAN","RBM22","Pre-mRNA-splicing factor RBM22 (RNA-binding motif protein 22) (Zinc finger CCCH domain-containing protein 16)","no",-1.41650730042337,19.6266786524505,1.1567022851251e-09,"Down",-1.58687648557193,19.6266786524505,2.61888185858579e-10,"Down",-0.170369185148559,19.6266786524505,0.245711527629147,"NS"
"Q9NW68","BSDC1_HUMAN","BSDC1","BSD domain-containing protein 1","no",-0.623266390099555,20.264413520449,9.43644739319697e-07,"NS",-0.490445604906103,20.264413520449,1.84118198033946e-05,"NS",0.132820785193452,20.264413520449,0.210113771719227,"NS"
"Q9NW75","GPTC2_HUMAN","GPATCH2","G patch domain-containing protein 2","no",-1.09574313078276,16.3328632344216,0.151969398136886,"NS",-2.86110190165918,16.3328632344216,0.00110435967622042,"Down",-1.76535877087641,16.3328632344216,0.053682081619054,"NS"
"Q9NW82","WDR70_HUMAN","WDR70","WD repeat-containing protein 70","no",-3.54463969294213,19.5964836767899,1.10640948237359e-14,"Down",-3.19128342146686,19.5964836767899,5.53627837359409e-14,"Down",0.353356271475267,19.5964836767899,0.0277418636750848,"NS"
"Q9NWB6","ARGL1_HUMAN","ARGLU1","Arginine and glutamate-rich protein 1","no",0.807476694475234,20.1210221762541,0.0106075700707094,"NS",-0.00796684114768453,20.1210221762541,0.981091412665371,"NS",-0.815443535622919,20.1210221762541,0.0236896231439707,"NS"
"Q9NWB7","IFT57_HUMAN","IFT57","Intraflagellar transport protein 57 homolog (Dermal papilla-derived protein 8) (Estrogen-related receptor beta-like protein 1) (HIP1-interacting protein) (MHS4R2)","yes",0.198086475314284,18.496157877694,0.219467192630524,"NS",0.761445344598137,18.496157877694,0.000134804334853591,"NS",0.563358869283853,18.496157877694,0.00544233791177407,"NS"
"Q9NWF9","RN216_HUMAN","RNF216","E3 ubiquitin-protein ligase RNF216 (EC 2.3.2.27) (RING finger protein 216) (RING-type E3 ubiquitin transferase RNF216) (Triad domain-containing protein 3) (Ubiquitin-conjugating enzyme 7-interacting protein 1) (Zinc finger protein inhibiting NF-kappa-B)","no",0.460891925480116,17.5240540699426,0.639314314600224,"NS",-0.410697297976498,17.5240540699426,0.681775244265714,"NS",-0.871589223456613,17.5240540699426,0.502548046077056,"NS"
"Q9NWH7","SPAT6_HUMAN","SPATA6","Spermatogenesis-associated protein 6","yes",4.70450010675078,16.9169649055972,1.99518948638253e-07,"Up",2.38544099152751,16.9169649055972,0.00046451552041028,"Up",-2.31905911522327,16.9169649055972,0.00186952484051277,"Down"
"Q9NWH9","SLTM_HUMAN","SLTM","SAFB-like transcription modulator (Modulator of estrogen-induced transcription)","no",-3.09261322013906,16.1252678129128,1.30370896679628e-14,"Down",-3.14907099458306,16.1252678129128,1.08541714941151e-14,"Down",-0.0564577744440058,16.1252678129128,0.750801139368801,"NS"
"Q9NWK9","BCD1_HUMAN","ZNHIT6","Box C/D snoRNA protein 1 (Serologically defined breast cancer antigen NY-BR-75) (Zinc finger HIT domain-containing protein 6)","no",-3.50319742656895,18.4555710868765,8.69174537002876e-14,"Down",-3.5531318402152,18.4555710868765,7.61257961916719e-14,"Down",-0.0499344136462483,18.4555710868765,0.840362583079962,"NS"
"Q9NWL6","ASND1_HUMAN","ASNSD1","Asparagine synthetase domain-containing protein 1 (HCV NS3-transactivated protein 1)","no",0.512035359716634,19.1443467182576,0.000450508081024003,"NS",0.574430985270837,19.1443467182576,0.000167516026579807,"NS",0.0623956255542026,19.1443467182576,0.738089178037953,"NS"
"Q9NWM3","CUED1_HUMAN","CUEDC1","CUE domain-containing protein 1","no",0.300491499675587,18.6149936501672,0.01540410328641,"NS",0.395682853207862,18.6149936501672,0.0027206105543864,"NS",0.0951913535322753,18.6149936501672,0.553838590445225,"NS"
"Q9NWQ4","GPT2L_HUMAN","GPATCH2L","G patch domain-containing protein 2-like","no",-3.22072752086237,14.1295758175255,3.69687714092732e-07,"Down",-3.14536481611626,14.1295758175255,5.6932170761452e-07,"Down",0.0753627047461052,14.1295758175255,0.926071960551078,"NS"
"Q9NWQ8","PHAG1_HUMAN","PAG1","Phosphoprotein associated with glycosphingolipid-enriched microdomains 1 (Csk-binding protein) (Transmembrane adapter protein PAG) (Transmembrane phosphoprotein Cbp)","no",-4.0563892673965,16.5740407634505,6.89400927476623e-05,"Down",-2.20822939081938,16.5740407634505,0.0115040461142475,"Down",1.84815987657712,16.5740407634505,0.0586130963619251,"NS"
"Q9NWR8","MCUB_HUMAN","MCUB","Calcium uniporter regulatory subunit MCUb, mitochondrial (MCUb) (Coiled-coil domain-containing protein 109B)","yes",1.83956881898949,17.3490423126821,0.112627678524742,"NS",2.66897482618685,17.3490423126821,0.0271035879948149,"Up",0.829406007197356,17.3490423126821,0.603268564893492,"NS"
"Q9NWS0","PIHD1_HUMAN","PIH1D1","PIH1 domain-containing protein 1 (Nucleolar protein 17 homolog)","yes",-0.779571435006655,22.1328779952265,3.97455302663747e-05,"NS",1.3498383492369,22.1328779952265,5.62916708996771e-08,"Up",2.12940978424356,22.1328779952265,2.08349193832118e-09,"Up"
"Q9NWS1","PARI_HUMAN","PARPBP","PCNA-interacting partner (PARI) (PARP-1 binding protein) (PARP1-binding protein) (PARPBP)","no",-1.83351449762249,16.8348053052821,0.0195925203149105,"Down",-0.794412200279879,16.8348053052821,0.298793538646766,"NS",1.03910229734261,16.8348053052821,0.267056722805301,"NS"
"Q9NWS6","F118A_HUMAN","FAM118A","Protein FAM118A","no",-5.13740603094985,14.6715042750502,7.60877807106195e-05,"Down",-4.18673606899439,14.6715042750502,0.000607492724729227,"Down",0.950669961955462,14.6715042750502,0.49791975314645,"NS"
"Q9NWS8","RMND1_HUMAN","RMND1","Required for meiotic nuclear division protein 1 homolog","no",0.243690474595301,17.4387847252361,0.885519108678459,"NS",0.74767197919163,17.4387847252361,0.650967228867719,"NS",0.503981504596329,17.4387847252361,0.848709565754767,"NS"
"Q9NWS9","ZN446_HUMAN","ZNF446","Zinc finger protein 446 (Zinc finger protein with KRAB and SCAN domains 20)","no",-3.03079158692252,15.8733594043228,0.000726549099979804,"Down",-3.64320147017898,15.8733594043228,0.000143449090239882,"Down",-0.612409883256458,15.8733594043228,0.564809301937516,"NS"
"Q9NWT6","HIF1N_HUMAN","HIF1AN","Hypoxia-inducible factor 1-alpha inhibitor (EC 1.14.11.30) (EC 1.14.11.n4) (Factor inhibiting HIF-1) (FIH-1) (Hypoxia-inducible factor asparagine hydroxylase)","no",-0.141511737746988,18.9592500450039,0.74234748759098,"NS",0.518210053431627,18.9592500450039,0.218750568440199,"NS",0.659721791178615,18.9592500450039,0.194618155768893,"NS"
"Q9NWU2","GID8_HUMAN","GID8","Glucose-induced degradation protein 8 homolog (Two hybrid-associated protein 1 with RanBPM) (Twa1)","no",-1.47041739716404,17.7406928354256,0.0777623127183652,"NS",-2.03662154044369,17.7406928354256,0.0193181656888868,"Down",-0.566204143279645,17.7406928354256,0.622342706303329,"NS"
"Q9NWU5","RM22_HUMAN","MRPL22","Large ribosomal subunit protein uL22m (39S ribosomal protein L22, mitochondrial) (L22mt) (MRP-L22) (39S ribosomal protein L25, mitochondrial) (L25mt) (MRP-L25)","yes",0.855489387359869,16.6514269540534,0.554841071194173,"NS",2.99016746337896,16.6514269540534,0.0433884144516797,"Up",2.1346780760191,16.6514269540534,0.226046842640283,"NS"
"Q9NWV4","CZIB_HUMAN","CZIB","CXXC motif containing zinc binding protein (UPF0587 protein C1orf123)","no",-1.61305822406604,15.6007556687646,0.19584348316382,"NS",-2.72806058613698,15.6007556687646,0.0357927803058667,"Down",-1.11500236207094,15.6007556687646,0.5089321892716,"NS"
"Q9NWV8","BABA1_HUMAN","BABAM1","BRISC and BRCA1-A complex member 1 (Mediator of RAP80 interactions and targeting subunit of 40 kDa) (New component of the BRCA1-A complex)","no",-0.799825043830971,18.0069988435027,0.0528382770447386,"NS",-0.592118394543348,18.0069988435027,0.149697063437537,"NS",0.207706649287623,18.0069988435027,0.731557510404631,"NS"
"Q9NWW5","CLN6_HUMAN","CLN6","Ceroid-lipofuscinosis neuronal protein 6 (Protein CLN6)","no",-1.249251230304,18.1138268703693,0.424685557291565,"NS",1.85329107996462,18.1138268703693,0.241647934861063,"NS",3.10254231026863,18.1138268703693,0.098157473876157,"NS"
"Q9NWW7","CB042_HUMAN","C2orf42","Uncharacterized protein C2orf42","no",-0.977189477989732,19.5532269807238,0.647882602234564,"NS",-4.38996181895416,19.5532269807238,0.0430882382760314,"Down",-3.41277234096442,19.5532269807238,0.182164377951481,"NS"
"Q9NWX5","ASB6_HUMAN","ASB6","Ankyrin repeat and SOCS box protein 6 (ASB-6)","no",-0.64887195282137,18.1648339010057,0.11563111945225,"NS",-0.113776466664842,18.1648339010057,0.793087013189513,"NS",0.535095486156528,18.1648339010057,0.298798486164156,"NS"
"Q9NWX6","THG1_HUMAN","THG1L","Probable tRNA(His) guanylyltransferase (EC 2.7.7.79) (Induced in high glucose-1) (IHG-1) (Interphase cytoplasmic foci protein 45) (tRNA-histidine guanylyltransferase)","no",-1.63295546012186,17.9189840122704,9.21136063898951e-07,"Down",-0.733038159914315,17.9189840122704,0.00344091501373555,"NS",0.899917300207541,17.9189840122704,0.00199344533229019,"NS"
"Q9NWY4","HPF1_HUMAN","HPF1","Histone PARylation factor 1","no",-0.987719929264134,17.5986257727406,0.112271261896822,"NS",-3.47287402104642,17.5986257727406,2.08435493289948e-05,"Down",-2.48515409178228,17.5986257727406,0.00187187348774788,"Down"
"Q9NWZ3","IRAK4_HUMAN","IRAK4","Interleukin-1 receptor-associated kinase 4 (IRAK-4) (EC 2.7.11.1) (Renal carcinoma antigen NY-REN-64)","no",-0.805823245117757,20.7583454963133,5.54439697739115e-05,"NS",-0.580262729499495,20.7583454963133,0.0013579674052275,"NS",0.225560515618263,20.7583454963133,0.251629179104353,"NS"
"Q9NWZ5","UCKL1_HUMAN","UCKL1","Uridine-cytidine kinase-like 1 (EC 2.7.1.48)","yes",-0.063699728181362,17.1260027399621,0.842395055675541,"NS",0.59005829080543,17.1260027399621,0.0595075591501572,"NS",0.653758018986792,17.1260027399621,0.0729633786248231,"NS"
"Q9NWZ8","GEMI8_HUMAN","GEMIN8","Gem-associated protein 8 (Gemin-8) (Protein FAM51A1)","yes",4.19646302180293,18.086226401078,0.00111559834559798,"Up",6.14340629674912,18.086226401078,3.09320679161138e-05,"Up",1.94694327494619,18.086226401078,0.157158424769582,"NS"
"Q9NX01","TXN4B_HUMAN","TXNL4B","Thioredoxin-like protein 4B (Dim1-like protein)","no",0.289319817617073,18.8037872042832,0.487239604683782,"NS",-0.139139554746862,18.8037872042832,0.748927936781575,"NS",-0.428459372363935,18.8037872042832,0.429821991601163,"NS"
"Q9NX05","F120C_HUMAN","FAM120C","Constitutive coactivator of PPAR-gamma-like protein 2 (Protein FAM120C) (Tumor antigen BJ-HCC-21)","yes",2.99510483952831,18.3226072174891,1.68645049522761e-08,"Up",3.36026826304402,18.3226072174891,3.99663857956853e-09,"Up",0.365163423515714,18.3226072174891,0.344950810727315,"NS"
"Q9NX08","COMD8_HUMAN","COMMD8","COMM domain-containing protein 8","no",-1.44608281013276,20.3246285514012,1.65067522602676e-06,"Down",-1.02164411701956,20.3246285514012,9.52759761900532e-05,"Down",0.424438693113206,20.3246285514012,0.0917540610818572,"NS"
"Q9NX20","RM16_HUMAN","MRPL16","Large ribosomal subunit protein uL16m (39S ribosomal protein L16, mitochondrial) (L16mt) (MRP-L16)","no",0.256418825844275,17.6881252867767,0.867909832293608,"NS",0.775147250936612,17.6881252867767,0.604569829777642,"NS",0.518728425092338,17.6881252867767,0.825562823969002,"NS"
"Q9NX24","NHP2_HUMAN","NHP2","H/ACA ribonucleoprotein complex subunit 2 (Nucleolar protein family A member 2) (snoRNP protein NHP2)","no",-2.31003489861062,18.5147984804814,0.00153440193263825,"Down",-1.71399589857122,18.5147984804814,0.0133317752631469,"Down",0.596039000039394,18.5147984804814,0.493904645131243,"NS"
"Q9NX31","OSER1_HUMAN","OSER1","Oxidative stress-responsive serine-rich protein 1 (Oxidative stress-responsive protein 1) (Peroxide-inducible transcript 1 protein)","no",0.55527533051519,17.7701558119504,0.138669649454217,"NS",0.462129172793372,17.7701558119504,0.223135663748195,"NS",-0.0931461577218187,17.7701558119504,0.889851857573939,"NS"
"Q9NX40","OCAD1_HUMAN","OCIAD1","OCIA domain-containing protein 1 (Ovarian cancer immunoreactive antigen domain containing 1) (Ovarian carcinoma immunoreactive antigen)","no",-5.01112812570947,17.3350148476717,3.70406555700477e-08,"Down",-1.21223025730708,17.3350148476717,0.0316294857490994,"Down",3.79889786840238,17.3350148476717,9.06980796197756e-06,"Up"
"Q9NX46","ADPRS_HUMAN","ADPRS","ADP-ribosylhydrolase ARH3 (ADP-ribose glycohydrolase ARH3) (ADP-ribosylhydrolase 3) (O-acetyl-ADP-ribose deacetylase ARH3) (EC 3.5.1.-) (Poly(ADP-ribose) glycohydrolase ARH3) (EC 3.2.1.143) ([Protein ADP-ribosylarginine] hydrolase-like protein 2) ([Protein ADP-ribosylserine] hydrolase) (EC 3.2.2.-)","yes",1.74882932217157,16.0210718807829,0.10268487716814,"NS",1.82374796682274,16.0210718807829,0.0931782303511042,"NS",0.0749186446511736,16.0210718807829,0.986512392958043,"NS"
"Q9NX47","MARH5_HUMAN","MARCHF5","E3 ubiquitin-protein ligase MARCHF5 (EC 2.3.2.27) (Membrane-associated RING finger protein 5) (Membrane-associated RING-CH protein V) (MARCH-V) (Mitochondrial ubiquitin ligase) (MITOL) (RING finger protein 153) (RING-type E3 ubiquitin transferase MARCHF5)","no",0.348145162837866,16.7639592803884,0.801818746341998,"NS",1.35073934418091,16.7639592803884,0.317699439552014,"NS",1.00259418134304,16.7639592803884,0.5852583041955,"NS"
"Q9NX55","HYPK_HUMAN","HYPK","Huntingtin-interacting protein K (Huntingtin yeast partner K)","no",-1.12628901445306,19.4081457303698,0.000149904836568537,"Down",-0.771568865536853,19.4081457303698,0.00419616435734154,"NS",0.354720148916204,19.4081457303698,0.241252728079166,"NS"
"Q9NX58","LYAR_HUMAN","LYAR","Cell growth-regulating nucleolar protein","no",-3.86387952151881,14.6805776300105,6.63356429779827e-14,"Down",-4.05232498301479,14.6805776300105,3.54904924955954e-14,"Down",-0.188445461495981,14.6805776300105,0.368764398337943,"NS"
